order_id,product_id,order_date,ship_date,delivery_days,order_year,order_month
NI-2014-GW460595-41895,OFF-BI-4828,2014-09-13,2014-09-18,5,2014,9
TZ-2015-HE4800129-42308,OFF-EN-3110,2015-10-31,2015-04-11,4,2015,10
NI-2013-HE480095-41304,OFF-FA-5475,2013-01-30,2013-04-02,5,2013,1
US-2012-SS20875140-41256,OFF-AR-5330,2012-12-13,2012-12-20,7,2012,12
TU-2013-IM5070134-41591,OFF-BI-3289,2013-11-13,2013-11-19,6,2013,11
US-2014-SS20875140-41879,OFF-PA-6516,2014-08-28,2014-02-09,5,2014,8
IN-2014-JF152957-41872,OFF-BI-6397,2014-08-21,2014-08-26,5,2014,8
UG-2015-JC5340136-42227,OFF-BI-3249,2015-11-08,2015-08-15,4,2015,8
BO-2015-JF549013-42255,OFF-AR-6110,2015-08-09,2015-09-15,7,2015,9
ES-2013-JL15505120-41310,FUR-FU-5741,2013-05-02,2013-07-02,2,2013,2
US-2014-SS20875140-41879,OFF-PA-3114,2014-08-28,2014-02-09,5,2014,8
CA-2013-SS20875140-41598,OFF-BI-6412,2013-11-20,2013-11-27,7,2013,11
IT-2013-JK16090124-41434,OFF-PA-4162,2013-09-06,2013-06-16,7,2013,6
CA-2013-SS20875140-41329,OFF-LA-3240,2013-02-24,2013-01-03,5,2013,2
CA-2014-SG20890140-41853,OFF-FA-6129,2014-02-08,2014-06-08,4,2014,8
US-2012-SG20890140-40997,OFF-AR-5909,2012-03-29,2012-03-30,1,2012,3
CA-2015-SG20890140-42143,OFF-BI-2925,2015-05-19,2015-05-24,5,2015,5
US-2013-KC16540132-41404,TEC-AC-4152,2013-10-05,2013-05-16,6,2013,5
ES-2012-KH1669048-41165,OFF-LA-4548,2012-09-13,2012-09-20,7,2012,9
CA-2015-SG20890140-42143,OFF-ST-5615,2015-05-19,2015-05-24,5,2015,5
SO-2014-LC6885116-41880,OFF-LA-3322,2014-08-29,2014-02-09,4,2014,8
EG-2012-LC688538-41220,OFF-LA-3271,2012-07-11,2012-11-11,4,2012,11
CA-2015-SG20890140-42143,OFF-BI-3277,2015-05-19,2015-05-24,5,2015,5
CA-2014-SM20905140-41763,TEC-AC-5151,2014-04-05,2014-06-05,2,2014,5
IN-2015-MO178007-42363,FUR-CH-4559,2015-12-25,2015-12-27,2,2015,12
CA-2014-SM20905140-41763,OFF-ST-6290,2014-04-05,2014-06-05,2,2014,5
NI-2015-MK790595-42144,OFF-BI-4813,2015-05-20,2015-05-25,5,2015,5
NI-2014-MA799595-41817,OFF-FA-5480,2014-06-27,2014-01-07,4,2014,6
ID-2014-MP18175118-41912,OFF-PA-4167,2014-09-30,2014-06-10,6,2014,9
CA-2014-SM20905140-41763,TEC-MA-3781,2014-04-05,2014-06-05,2,2014,5
ES-2015-ND18460139-42013,OFF-EN-5027,2015-09-01,2015-01-14,5,2015,1
TU-2015-PF9120134-42137,OFF-BI-3295,2015-05-13,2015-05-20,7,2015,5
CA-2014-SM20905140-41763,TEC-AC-4871,2014-04-05,2014-06-05,2,2014,5
MD-2012-PO918083-40949,OFF-AR-5927,2012-10-02,2012-02-14,4,2012,2
ID-2012-RP19270118-40999,OFF-LA-3315,2012-03-31,2012-04-04,4,2012,3
ES-2012-RW1963045-40955,OFF-AR-3532,2012-02-16,2012-02-20,4,2012,2
NI-2013-RB970595-41531,TEC-PH-5248,2013-09-14,2013-09-19,5,2013,9
ID-2015-RD199307-42269,OFF-FA-5471,2015-09-22,2015-09-28,6,2015,9
IN-2013-SZ2003559-41524,OFF-BI-4823,2013-07-09,2013-09-13,6,2013,9
ES-2013-SB2018545-41447,OFF-AR-3497,2013-06-22,2013-06-29,7,2013,6
IN-2014-SF202007-41873,OFF-BI-6397,2014-08-22,2014-08-27,5,2014,8
CA-2014-SM20905140-41763,FUR-FU-3844,2014-04-05,2014-06-05,2,2014,5
SA-2014-SB10290110-41975,OFF-BI-3252,2014-02-12,2014-06-12,4,2014,12
NI-2015-SC1080095-42010,OFF-BI-2917,2015-06-01,2015-10-01,4,2015,1
CA-2014-SM20905140-41763,OFF-LA-3216,2014-04-05,2014-06-05,2,2014,5
NI-2013-TW1102595-41593,OFF-BI-3736,2013-11-15,2013-11-18,3,2013,11
CA-2014-SP20920140-41956,FUR-CH-4650,2014-11-13,2014-11-17,4,2014,11
BN-2015-TB1135515-42063,OFF-ST-6040,2015-02-28,2015-04-03,4,2015,2
US-2014-TZ2144554-41852,OFF-BI-2913,2014-01-08,2014-07-08,6,2014,8
CA-2014-SP20920140-41956,FUR-CH-4415,2014-11-13,2014-11-17,4,2014,11
IN-2015-VS218207-42209,OFF-BI-3290,2015-07-24,2015-07-30,6,2015,7
ES-2013-WB2185044-41607,OFF-ST-6041,2013-11-29,2013-03-12,4,2013,11
CA-2014-SP20920140-41956,FUR-CH-4619,2014-11-13,2014-11-17,4,2014,11
US-2014-TB2117598-41962,OFF-BI-3247,2014-11-19,2014-11-24,5,2014,11
MX-2014-JM1558039-41879,OFF-LA-5402,2014-08-28,2014-03-09,6,2014,8
US-2014-DW1354018-41660,OFF-ST-6060,2014-01-21,2014-01-25,4,2014,1
MX-2014-HD1478528-41705,OFF-FA-3073,2014-07-03,2014-11-03,4,2014,3
MX-2014-TB2152039-41814,OFF-LA-6044,2014-06-24,2014-06-29,5,2014,6
US-2012-JB15400101-40999,OFF-EN-4906,2012-03-31,2012-04-04,4,2012,3
MX-2013-MC1810018-41429,OFF-FA-5473,2013-04-06,2013-08-06,4,2013,6
MX-2015-RB1936082-42196,OFF-LA-3323,2015-11-07,2015-07-16,5,2015,7
US-2014-RH195105-41887,OFF-BI-6376,2014-05-09,2014-11-09,6,2014,9
MX-2014-IL1510082-41765,OFF-PA-5892,2014-06-05,2014-05-13,7,2014,5
US-2014-KN1639055-41992,OFF-FA-6184,2014-12-19,2014-12-24,5,2014,12
MX-2015-LD1700582-42320,OFF-BI-2919,2015-12-11,2015-11-16,4,2015,11
MX-2015-AJ1094582-42290,FUR-FU-6278,2015-10-13,2015-10-17,4,2015,10
US-2015-MC1813098-42106,OFF-LA-4536,2015-12-04,2015-04-19,7,2015,4
CA-2015-SP20920140-42080,TEC-AC-5111,2015-03-17,2015-03-17,0,2015,3
CA-2015-SP20920140-42080,TEC-PH-5534,2015-03-17,2015-03-17,0,2015,3
CA-2015-SP20920140-42080,OFF-ST-4299,2015-03-17,2015-03-17,0,2015,3
NI-2013-AA37595-41279,OFF-EN-3659,2013-05-01,2013-09-01,4,2013,1
CA-2014-SP20920140-41956,OFF-AP-4610,2014-11-13,2014-11-17,4,2014,11
RO-2013-AW840107-41520,OFF-AR-5924,2013-03-09,2013-07-09,4,2013,9
CA-2015-SP20920140-42080,FUR-FU-5420,2015-03-17,2015-03-17,0,2015,3
NI-2014-AJ94595-41990,OFF-LA-3321,2014-12-17,2014-12-23,6,2014,12
CA-2012-SP20920140-41234,OFF-PA-6445,2012-11-21,2012-11-25,4,2012,11
CA-2015-SP20920140-42299,OFF-AP-3369,2015-10-22,2015-10-26,4,2015,10
CA-2015-SP20920140-42080,OFF-BI-3259,2015-03-17,2015-03-17,0,2015,3
TU-2015-BM1140134-42356,OFF-BI-4805,2015-12-18,2015-12-20,2,2015,12
CA-2014-SP20920140-41956,OFF-FA-5461,2014-11-13,2014-11-17,4,2014,11
EZ-2015-CH207032-42063,OFF-BI-6400,2015-02-28,2015-04-03,4,2015,2
CA-2014-SP20920140-41743,OFF-EN-5619,2014-04-14,2014-04-16,2,2014,4
EG-2013-CM216038-41523,OFF-BI-2912,2013-06-09,2013-12-09,6,2013,9
CA-2014-SP20920140-41943,OFF-FA-3158,2014-10-31,2014-05-11,5,2014,10
IN-2015-CC126107-42137,OFF-BI-6372,2015-05-13,2015-05-16,3,2015,5
ID-2014-CR127307-41760,OFF-LA-3317,2014-01-05,2014-05-05,4,2014,5
ES-2013-CD1279044-41591,FUR-CH-5447,2013-11-13,2013-11-16,3,2013,11
TU-2013-DK2835134-41381,OFF-LA-4555,2013-04-17,2013-04-23,6,2013,4
KZ-2015-DR288068-42319,OFF-AR-6117,2015-11-11,2015-11-16,5,2015,11
NI-2014-DL292595-41653,OFF-AR-5917,2014-01-14,2014-01-19,5,2014,1
CA-2015-SV20935140-42119,TEC-PH-3164,2015-04-25,2015-04-26,1,2015,4
AO-2013-DH30754-41593,OFF-LA-4640,2013-11-15,2013-11-20,5,2013,11
CA-2015-SV20935140-42314,TEC-AC-4141,2015-06-11,2015-10-11,4,2015,11
CM-2013-DL333022-41417,OFF-FA-6189,2013-05-23,2013-05-27,4,2013,5
ES-2015-DB13360139-42131,OFF-SU-4123,2015-07-05,2015-12-05,5,2015,5
IN-2014-DB134057-41782,OFF-FA-2956,2014-05-23,2014-05-29,6,2014,5
IN-2013-Dl1360058-41343,OFF-FA-6198,2013-10-03,2013-03-16,6,2013,3
TU-2014-EM3825134-41707,OFF-BI-6378,2014-09-03,2014-12-03,3,2014,3
NI-2014-EB411095-41950,OFF-PA-4479,2014-07-11,2014-11-11,4,2014,11
CA-2014-SV20935140-41934,TEC-PH-5560,2014-10-22,2014-10-28,6,2014,10
US-2015-SV20935140-42364,FUR-TA-4677,2015-12-26,2015-12-31,5,2015,12
CA-2015-SV20935140-42367,OFF-ST-4082,2015-12-29,2016-02-01,4,2015,12
SF-2014-HD4785117-41832,OFF-FA-5475,2014-12-07,2014-07-17,5,2014,7
TU-2015-HA4905134-42356,OFF-AR-3544,2015-12-18,2015-12-22,4,2015,12
IN-2015-HW1493559-42212,OFF-SU-6182,2015-07-27,2015-02-08,6,2015,7
US-2015-SV20935140-42364,TEC-AC-5178,2015-12-26,2015-12-31,5,2015,12
TU-2013-HZ4950134-41515,OFF-AR-3454,2013-08-29,2013-08-31,2,2013,8
MO-2014-IM505586-41997,OFF-BI-6398,2014-12-24,2014-12-27,3,2014,12
ID-2015-IG150857-42222,OFF-BI-6397,2015-06-08,2015-10-08,4,2015,8
CA-2015-SV20935140-42341,OFF-BI-6345,2015-03-12,2015-03-12,0,2015,12
NI-2014-JG516095-41956,OFF-LA-4534,2014-11-13,2014-11-16,3,2014,11
ID-2015-JC1534059-42225,OFF-LA-3315,2015-09-08,2015-10-08,1,2015,8
IN-2014-JF154907-41669,OFF-BI-6404,2014-01-30,2014-04-02,5,2014,1
US-2015-SV20935140-42364,OFF-FA-6129,2015-12-26,2015-12-31,5,2015,12
ML-2014-JJ576079-41920,OFF-BI-2898,2014-08-10,2014-12-10,4,2014,10
CA-2014-SV20935140-41718,FUR-FU-5171,2014-03-20,2014-03-22,2,2014,3
IN-2014-JG1580527-41867,OFF-BI-6398,2014-08-16,2014-08-20,4,2014,8
ES-2014-JL1583564-41777,OFF-ST-4062,2014-05-18,2014-05-24,6,2014,5
US-2015-SV20935140-42364,OFF-BI-5939,2015-12-26,2015-12-31,5,2015,12
ID-2013-JH15985130-41598,OFF-PA-6605,2013-11-20,2013-11-22,2,2013,11
LH-2015-JC610575-42032,OFF-BI-3251,2015-01-28,2015-01-30,2,2015,1
IN-2014-JP161357-41864,OFF-LA-4536,2014-08-13,2014-08-19,6,2014,8
IN-2014-KH1633058-41828,OFF-BI-6403,2014-08-07,2014-07-13,5,2014,7
CA-2015-SV20935140-42367,OFF-PA-6509,2015-12-29,2016-02-01,4,2015,12
NG-2014-KH651094-41913,OFF-BI-3254,2014-01-10,2014-06-10,5,2014,10
NI-2013-KL655595-41438,OFF-BI-4826,2013-06-13,2013-06-17,4,2013,6
IN-2015-KH1669027-42236,OFF-PA-4467,2015-08-20,2015-08-22,2,2015,8
NI-2013-LD685595-41424,OFF-LA-4533,2013-05-30,2013-03-06,4,2013,5
SF-2015-LS6975117-42021,OFF-LA-6062,2015-01-17,2015-01-24,7,2015,1
CA-2014-SV20935140-41839,TEC-AC-5857,2014-07-19,2014-07-24,5,2014,7
CA-2014-SV20935140-41718,FUR-FU-4383,2014-03-20,2014-03-22,2,2014,3
CA-2012-SM20950140-41180,OFF-ST-6294,2012-09-28,2012-02-10,4,2012,9
US-2013-SM20950140-41359,OFF-ST-3981,2013-03-26,2013-03-28,2,2013,3
IZ-2015-MS771061-42088,OFF-AR-3465,2015-03-25,2015-03-29,4,2015,3
CA-2015-SM20950140-42206,OFF-BI-4827,2015-07-21,2015-07-25,4,2015,7
CA-2012-SM20950140-41180,FUR-TA-4616,2012-09-28,2012-02-10,4,2012,9
TU-2015-MH7785134-42362,OFF-BI-3251,2015-12-24,2015-12-31,7,2015,12
IN-2014-MP1817559-41814,OFF-AR-5922,2014-06-24,2014-06-27,3,2014,6
ES-2012-NK1849048-41271,OFF-AR-3495,2012-12-28,2012-12-28,0,2012,12
MO-2015-RE940586-42298,OFF-BI-4808,2015-10-21,2015-10-26,5,2015,10
AG-2015-RS94203-42167,OFF-BI-3733,2015-12-06,2015-06-14,2,2015,6
LH-2013-RB943575-41424,OFF-PA-6613,2013-05-30,2013-02-06,3,2013,5
IR-2012-RE945060-41212,OFF-BI-4828,2012-10-30,2012-03-11,4,2012,10
CA-2013-SM20950140-41514,OFF-ST-5789,2013-08-28,2013-02-09,5,2013,8
IN-2015-RD198107-42224,OFF-BI-3739,2015-08-08,2015-12-08,4,2015,8
CA-2015-SM20950140-42344,OFF-AP-4220,2015-06-12,2015-12-12,6,2015,12
SA-2015-SW10245110-42131,OFF-BI-3249,2015-07-05,2015-11-05,4,2015,5
IT-2014-SC2030545-41902,OFF-AR-5921,2014-09-20,2014-09-23,3,2014,9
HR-2015-TS1116030-42264,OFF-AR-3546,2015-09-17,2015-09-20,3,2015,9
CA-2012-SM20950140-41262,FUR-CH-4517,2012-12-19,2012-12-22,3,2012,12
US-2014-AR1082598-41955,OFF-ST-4097,2014-12-11,2014-11-19,7,2014,11
MX-2015-SF2020039-42164,OFF-FA-6194,2015-09-06,2015-06-15,6,2015,6
US-2013-TT21460143-41562,OFF-FA-2960,2013-10-15,2013-10-21,6,2013,10
US-2015-AS1028555-42152,OFF-EN-3666,2015-05-28,2015-05-31,3,2015,5
US-2014-CS1249036-41970,OFF-LA-6056,2014-11-27,2014-03-12,6,2014,11
MX-2012-MS17530101-41083,OFF-EN-3664,2012-06-23,2012-06-28,5,2012,6
US-2014-KB1640555-41964,OFF-LA-4536,2014-11-21,2014-11-25,4,2014,11
MX-2014-SV2036582-41741,OFF-LA-4662,2014-12-04,2014-04-17,5,2014,4
US-2013-JC153855-41603,OFF-FA-6206,2013-11-25,2013-11-27,2,2013,11
MX-2014-JK1609036-41887,OFF-LA-5405,2014-05-09,2014-12-09,7,2014,9
MX-2014-LC171405-41726,OFF-BI-3738,2014-03-28,2014-04-04,7,2014,3
MX-2014-MS1771039-41746,OFF-LA-6052,2014-04-17,2014-04-21,4,2014,4
US-2014-AA1037554-41984,FUR-FU-4101,2014-11-12,2014-12-16,5,2014,12
MX-2014-DL1286582-41676,OFF-BI-2894,2014-06-02,2014-10-02,4,2014,2
US-2014-DC1328555-41892,OFF-FA-6191,2014-10-09,2014-09-13,3,2014,9
MX-2015-DC1285051-42041,OFF-BI-3248,2015-06-02,2015-10-02,4,2015,2
CA-2013-SM20950140-41627,OFF-PA-6360,2013-12-19,2013-12-21,2,2013,12
CA-2012-SM20950140-41180,OFF-LA-5592,2012-09-28,2012-02-10,4,2012,9
MX-2014-AB1015093-41992,OFF-BI-3735,2014-12-19,2014-12-23,4,2014,12
ES-2014-AG102708-41873,OFF-BI-3723,2014-08-22,2014-08-26,4,2014,8
SA-2015-AR345110-42146,OFF-FA-3019,2015-05-22,2015-05-26,4,2015,5
KE-2014-AR51069-41692,OFF-ST-6230,2014-02-22,2014-02-26,4,2014,2
ES-2015-AH10690120-42045,OFF-FA-5473,2015-10-02,2015-02-14,4,2015,2
CG-2012-AZ75033-41254,OFF-AR-6113,2012-11-12,2012-12-15,4,2012,12
IR-2015-AW84060-42313,OFF-BI-3292,2015-05-11,2015-10-11,5,2015,11
TU-2015-BC1125134-42238,OFF-BI-6377,2015-08-22,2015-08-25,3,2015,8
TU-2013-BO1350134-41635,OFF-ST-6024,2013-12-27,2014-03-01,7,2013,12
CA-2014-SM20950140-41671,OFF-PA-6432,2014-01-02,2014-07-02,6,2014,2
CA-2012-SM20950140-41180,FUR-TA-4617,2012-09-28,2012-02-10,4,2012,9
NI-2014-BD163595-41695,OFF-BI-3737,2014-02-25,2014-02-03,5,2014,2
ES-2015-BS11665120-42340,OFF-AR-6122,2015-02-12,2015-09-12,7,2015,12
RO-2012-BS1800107-41034,OFF-PA-4477,2012-05-05,2012-10-05,5,2012,5
ES-2013-CJ11875139-41469,OFF-FA-6196,2013-07-14,2013-07-19,5,2013,7
ID-2014-CK12205102-41950,OFF-EN-4915,2014-07-11,2014-11-11,4,2014,11
CA-2015-SM20950140-42344,FUR-FU-5985,2015-06-12,2015-12-12,6,2015,12
ES-2013-CM124458-41375,OFF-LA-4686,2013-11-04,2013-04-15,4,2013,4
CA-2014-SM20950140-41905,FUR-FU-3084,2014-09-23,2014-09-28,5,2014,9
SF-2014-CA2775117-41892,OFF-AR-5926,2014-10-09,2014-09-14,4,2014,9
CA-2012-SM20950140-41180,OFF-PA-6086,2012-09-28,2012-02-10,4,2012,9
CA-2013-SM20950140-41627,OFF-FA-3330,2013-12-19,2013-12-21,2,2013,12
IN-2015-DV1304559-42321,OFF-PA-5884,2015-11-13,2015-11-18,5,2015,11
IN-2012-DF1313559-40919,OFF-BI-3290,2012-11-01,2012-01-18,7,2012,1
NI-2013-DB321095-41521,OFF-EN-4915,2013-04-09,2013-08-09,4,2013,9
NI-2013-DG330095-41616,OFF-BI-3712,2013-08-12,2013-09-12,1,2013,12
CA-2012-SM20950140-41213,OFF-PA-6086,2012-10-31,2012-07-11,7,2012,10
IR-2014-EL373560-41934,OFF-LA-5392,2014-10-22,2014-10-27,5,2014,10
NI-2013-EL373595-41476,FUR-FU-6277,2013-07-21,2013-07-25,4,2013,7
CA-2013-SM20950140-41627,OFF-BI-5979,2013-12-19,2013-12-21,2,2013,12
CA-2015-SM20950140-42155,OFF-PA-5674,2015-05-31,2015-05-06,5,2015,5
NI-2015-FH435095-42103,FUR-FU-3023,2015-09-04,2015-04-14,5,2015,4
ID-2014-FH1436597-41934,OFF-LA-3263,2014-10-22,2014-10-26,4,2014,10
CA-2012-SM20950140-41180,OFF-AR-5361,2012-09-28,2012-02-10,4,2012,9
US-2014-SM20950140-41941,OFF-BI-6628,2014-10-29,2014-05-11,7,2014,10
TU-2015-GT4755134-42326,OFF-BI-2913,2015-11-18,2015-11-19,1,2015,11
US-2013-HD1478598-41583,TEC-MA-5539,2013-05-11,2013-11-11,6,2013,11
AG-2015-HR48303-42221,OFF-ST-6230,2015-05-08,2015-10-08,5,2015,8
US-2013-SM20950140-41359,OFF-AP-3967,2013-03-26,2013-03-28,2,2013,3
TU-2015-HG4845134-42228,OFF-AR-6117,2015-12-08,2015-08-16,4,2015,8
IT-2014-HA14905104-41892,OFF-BI-2913,2014-10-09,2014-09-15,5,2014,9
CA-2015-SM20950140-42344,FUR-FU-4052,2015-06-12,2015-12-12,6,2015,12
NI-2015-HG502595-42346,OFF-AR-3489,2015-08-12,2015-12-14,6,2015,12
CA-2014-SF20965140-41944,FUR-CH-5431,2014-01-11,2014-06-11,5,2014,11
CA-2013-SF20965140-41607,OFF-ST-5239,2013-11-29,2013-03-12,4,2013,11
ID-2015-JH154307-42165,OFF-BI-6380,2015-10-06,2015-06-15,5,2015,6
CA-2013-SF20965140-41607,OFF-AP-4717,2013-11-29,2013-03-12,4,2013,11
NI-2012-JD601595-41259,OFF-BI-3722,2012-12-16,2012-12-19,3,2012,12
TU-2014-JC6105134-41690,OFF-BI-2914,2014-02-20,2014-02-27,7,2014,2
SA-2013-JP6135110-41439,OFF-EN-4447,2013-06-14,2013-06-18,4,2013,6
TU-2015-KN6450134-42249,OFF-LA-6056,2015-02-09,2015-07-09,5,2015,9
CA-2013-SF20965140-41607,FUR-CH-4420,2013-11-29,2013-03-12,4,2013,11
IN-2015-KM1666078-42321,TEC-PH-3139,2015-11-13,2015-11-20,7,2015,11
TU-2014-LW6990134-41804,OFF-LA-3273,2014-06-14,2014-06-18,4,2014,6
SA-2015-LC7050110-42236,OFF-BI-6400,2015-08-20,2015-08-25,5,2015,8
ID-2015-LS1720059-42354,OFF-PA-5869,2015-12-16,2015-12-20,4,2015,12
CA-2015-SF20965140-42228,TEC-PH-5649,2015-12-08,2015-08-14,2,2015,8
ID-2014-MS17710113-41950,OFF-SU-6173,2014-07-11,2014-11-11,4,2014,11
CA-2013-SF20965140-41607,OFF-AR-3542,2013-11-29,2013-03-12,4,2013,11
CA-2013-SF20965140-41552,OFF-ST-5595,2013-05-10,2013-08-10,3,2013,10
CA-2015-SF20965140-42228,OFF-PA-6420,2015-12-08,2015-08-14,2,2015,8
PL-2014-MK8160103-41990,OFF-FA-2961,2014-12-17,2014-12-21,4,2014,12
EG-2014-ML826538-41948,OFF-BI-3289,2014-05-11,2014-12-11,7,2014,11
CA-2013-SF20965140-41534,FUR-FU-4764,2013-09-17,2013-09-21,4,2013,9
KE-2013-NB858069-41458,OFF-AR-5926,2013-03-07,2013-06-07,3,2013,7
CA-2015-SF20965140-42321,TEC-AC-6340,2015-11-13,2015-11-18,5,2015,11
IN-2012-PO1885092-41267,OFF-BI-3189,2012-12-24,2012-12-27,3,2012,12
IT-2013-PS1897045-41534,OFF-ST-5689,2013-09-17,2013-09-17,0,2013,9
CA-2012-SF20965140-41202,OFF-BI-5614,2012-10-20,2012-10-25,5,2012,10
IN-2015-RP19390102-42192,OFF-EN-4454,2015-07-07,2015-11-07,4,2015,7
NI-2015-RE945095-42274,OFF-FA-5473,2015-09-27,2015-01-10,4,2015,9
CA-2013-SF20965140-41276,OFF-PA-6572,2013-02-01,2013-07-01,5,2013,1
CA-2015-SF20965140-42228,OFF-BI-4297,2015-12-08,2015-08-14,2,2015,8
ES-2014-RH1955545-41900,OFF-BI-2915,2014-09-18,2014-09-23,5,2014,9
IN-2014-RH19555102-41858,OFF-EN-4443,2014-07-08,2014-11-08,4,2014,8
CA-2013-SF20965140-41534,OFF-BI-4346,2013-09-17,2013-09-21,4,2013,9
UP-2013-RD9900137-41397,OFF-FA-3021,2013-03-05,2013-07-05,4,2013,5
CA-2015-SF20965140-42321,OFF-PA-6214,2015-11-13,2015-11-18,5,2015,11
CA-2015-SF20965140-42228,OFF-AR-3443,2015-12-08,2015-08-14,2,2015,8
CA-2015-SF20965140-42276,OFF-BI-4365,2015-09-29,2015-06-10,7,2015,9
CA-2014-TC20980140-41915,TEC-CO-3691,2014-03-10,2014-10-10,7,2014,10
TU-2014-SM10320134-41685,FUR-FU-3957,2014-02-15,2014-02-19,4,2014,2
CA-2014-TC20980140-41915,OFF-BI-4827,2014-03-10,2014-10-10,7,2014,10
CA-2012-TC20980140-41269,TEC-AC-4140,2012-12-26,2013-02-01,7,2012,12
CA-2012-TC20980140-41219,OFF-FA-6129,2012-06-11,2012-08-11,2,2012,11
CA-2012-TC20980140-41219,OFF-BI-5939,2012-06-11,2012-08-11,2,2012,11
CA-2014-TC20980140-41915,OFF-AR-6104,2014-03-10,2014-10-10,7,2014,10
CA-2013-TC20980140-41537,OFF-PA-6430,2013-09-20,2013-09-26,6,2013,9
CA-2014-TC20980140-41915,OFF-ST-2922,2014-03-10,2014-10-10,7,2014,10
TZ-2014-SM10950129-41731,OFF-BI-3291,2014-02-04,2014-08-04,6,2014,4
IN-2013-TH211157-41548,OFF-BI-3716,2013-01-10,2013-06-10,5,2013,10
RO-2013-TH11235107-41577,OFF-AR-3482,2013-10-30,2013-04-11,5,2013,10
TU-2014-TB11250134-41849,OFF-ST-4261,2014-07-29,2014-07-29,0,2014,7
TU-2014-TC11295134-42003,OFF-BI-2917,2014-12-30,2015-04-01,5,2014,12
TU-2014-TZ11445134-42001,OFF-BI-3293,2014-12-28,2015-01-01,4,2014,12
ES-2015-WB21850139-42248,OFF-SU-4313,2015-01-09,2015-03-09,2,2015,9
CA-2013-TC20980140-41537,OFF-BI-5669,2013-09-20,2013-09-26,6,2013,9
IT-2015-ZC21910104-42243,OFF-PA-3996,2015-08-27,2015-03-09,7,2015,8
US-2014-AG1039036-41919,FUR-FU-6276,2014-07-10,2014-10-13,6,2014,10
MX-2013-RB1936018-41579,OFF-FA-6189,2013-01-11,2013-07-11,6,2013,11
US-2015-DP1310555-42305,OFF-FA-3062,2015-10-28,2015-02-11,5,2015,10
MX-2013-TG2164018-41502,OFF-PA-4483,2013-08-16,2013-08-21,5,2013,8
MX-2014-MC1813055-41817,OFF-BI-4823,2014-06-27,2014-06-30,3,2014,6
MX-2014-PB1915028-41957,OFF-BI-3247,2014-11-14,2014-11-19,5,2014,11
MX-2015-AC1066093-42350,OFF-BI-6374,2015-12-12,2015-12-17,5,2015,12
MX-2013-RD1948037-41453,OFF-LA-4687,2013-06-28,2013-02-07,4,2013,6
MX-2015-SG2089093-42314,OFF-AR-3488,2015-06-11,2015-10-11,4,2015,11
MX-2014-AF1087082-41926,OFF-FA-3069,2014-10-14,2014-10-20,6,2014,10
US-2015-SG208905-42353,OFF-ST-5686,2015-12-15,2015-12-19,4,2015,12
US-2015-HA1490598-42291,OFF-BI-4805,2015-10-14,2015-10-19,5,2015,10
MX-2013-BW1120026-41508,OFF-EN-5025,2013-08-22,2013-08-25,3,2013,8
US-2012-CD1228036-41171,OFF-AR-3544,2012-09-19,2012-09-23,4,2012,9
ZA-2013-AB15146-41370,OFF-EN-5038,2013-06-04,2013-12-04,6,2013,4
BU-2013-AH1003019-41476,OFF-EN-4433,2013-07-21,2013-07-25,4,2013,7
IT-2012-AH1007564-41069,OFF-BI-3718,2012-09-06,2012-06-15,6,2012,6
EN-2014-AH19542-41663,OFF-LA-4528,2014-01-24,2014-01-24,0,2014,1
IT-2012-AG10330139-41109,OFF-LA-5404,2012-07-19,2012-07-21,2,2012,7
CA-2012-TC20980140-41269,OFF-PA-6541,2012-12-26,2013-02-01,7,2012,12
ET-2015-AT43543-42157,OFF-AR-3467,2015-02-06,2015-03-06,1,2015,6
TU-2015-AS630134-42333,OFF-ST-6228,2015-11-25,2015-11-30,5,2015,11
NI-2013-AJ78095-41413,TEC-PH-5827,2013-05-19,2013-05-24,5,2013,5
CA-2014-TC20980140-41915,OFF-BI-2925,2014-03-10,2014-10-10,7,2014,10
IN-2014-AW1093027-41835,OFF-LA-5392,2014-07-15,2014-07-21,6,2014,7
TU-2015-BK1260134-42321,OFF-AR-3496,2015-11-13,2015-11-18,5,2015,11
CA-2014-TC20980140-41970,OFF-BI-5333,2014-11-27,2014-03-12,6,2014,11
ES-2014-BT1139545-41695,OFF-BI-3716,2014-02-25,2014-01-03,4,2014,2
ES-2015-BT1139564-42088,OFF-BI-2896,2015-03-25,2015-01-04,7,2015,3
IN-2012-BT113957-41222,OFF-BI-3735,2012-09-11,2012-11-13,4,2012,11
IN-2014-BN1151527-41661,OFF-BI-3295,2014-01-22,2014-01-27,5,2014,1
US-2014-TD20995140-41660,FUR-CH-4407,2014-01-21,2014-01-23,2,2014,1
ES-2013-BD1160548-41580,OFF-BI-3718,2013-02-11,2013-07-11,5,2013,11
IR-2014-BD162060-41820,OFF-FA-3072,2014-06-30,2014-05-07,5,2014,6
IZ-2012-BD162061-41230,OFF-EN-5025,2012-11-17,2012-11-23,6,2012,11
US-2014-TD20995140-41660,FUR-CH-4424,2014-01-21,2014-01-23,2,2014,1
TU-2014-CG2040134-41991,FUR-FU-3928,2014-12-18,2014-12-25,7,2014,12
CM-2015-CS213022-42064,OFF-AR-3454,2015-01-03,2015-05-03,4,2015,3
HU-2013-CM219057-41583,OFF-PA-6623,2013-05-11,2013-09-11,4,2013,11
